step,entropy
4773,0.00594002
4774,0.00928713
4775,0.00717746
4776,0.00186210
4777,0.00265635
4778,0.00392742
4779,0.00287124
4780,0.00353859
4781,0.08721889
4782,0.04421493
4783,0.00279105
4784,0.00202911
4785,0.00349301
4786,0.00931144
4787,0.00311930
4788,0.00788129
4789,0.00393942
4790,0.00271772
4791,0.00293315
4792,0.00173101
4793,0.00060415
4794,0.00354211
4795,0.00644546
4796,0.00876764
4797,0.00389892
4798,0.00065168
4799,0.71846908
4800,0.00144103
4801,0.00398460
4802,0.00865335
4803,0.01680146
4804,0.00100872
4805,0.00159113
4806,0.01277203
4807,0.00065710
4808,0.00492930
4809,0.00582411
4810,0.00331532
4811,0.00542833
4812,0.01323269
4813,0.03052069
4814,0.03094114
4815,0.00323700
4816,0.00346042
4817,0.00171931
4818,0.00877808
4819,0.00705312
4820,0.00115552
4821,0.01303797
4822,0.01018147
4823,0.00595400
4824,0.02226508
4825,0.00389570
4826,0.00297143
4827,0.00085081
4828,0.00118660
4829,0.00229925
4830,0.00050227
4831,0.00189543
4832,0.07359444
4833,0.02014187
4834,0.01853882
4835,0.00169839
4836,0.01553304
4837,0.00037818
4838,0.00231235
4839,0.00812819
4840,0.05054410
4841,0.00284299
4842,0.00638697
4843,0.01042701
4844,0.00352668
4845,0.01100765
4846,0.01478566
4847,0.00136675
4848,0.00389787
4849,0.01568527
4850,0.01760356
4851,0.00355260
4852,0.00074976
4853,0.00411847
4854,0.00382700
4855,0.00363993
4856,0.00121707
4857,0.00129282
4858,0.00038297
4859,0.00170045
4860,0.00416711
4861,0.00117238
4862,0.02124995
4863,0.00341382
4864,0.00731145
4865,0.00204643
4866,0.00352757
4867,0.02547408
4868,0.00982923
4869,0.00334397
4870,0.00024975
4871,0.01461946
4872,0.00071281
4873,0.00085191
4874,0.00380038
4875,0.00273502
4876,0.00791350
4877,0.00213599
4878,0.00100118
4879,0.01059712
4880,0.00098955
4881,0.00318888
4882,0.02499816
4883,0.00075556
4884,0.00253704
4885,0.01342974
4886,0.00314943
4887,0.02580575
4888,0.00167265
4889,0.01448174
4890,0.00228127
4891,0.02108564
4892,0.00189698
4893,0.01438054
4894,0.00024630
4895,0.00308550
4896,0.00715105
4897,0.02936272
4898,0.01551005
4899,0.06264484
4900,0.01082186
4901,0.00109473
4902,0.00614600
4903,0.30604156
4904,0.00258906
4905,0.00320625
4906,0.06465489
4907,0.01154992
4908,0.00374864
4909,0.01193457
4910,0.02066280
4911,0.01964961
4912,0.00681712
4913,0.00615140
4914,0.04474657
4915,0.00668334
4916,0.00414520
4917,0.00119261
4918,0.00404989
4919,0.01100837
4920,0.00385696
4921,0.01719324
4922,0.00164848
4923,0.00346815
4924,0.07757693
4925,0.00384181
4926,0.00363249
4927,1.85501270
4928,0.00166021
4929,0.01975230
4930,0.00351787
4931,0.00894916
4932,0.00634898
4933,0.00090617
4934,0.00630807
4935,0.00163204
4936,0.00376257
4937,0.01290909
4938,0.00026107
4939,0.00230371
4940,0.01722522
4941,0.00117837
4942,0.00138193
4943,0.00660629
4944,0.01874559
4945,0.00391522
4946,0.00369309
4947,0.00143343
4948,0.00166420
4949,0.00168310
4950,0.00662944
4951,0.00034681
4952,0.00294980
4953,0.01386738
4954,0.00299024
4955,0.00361684
4956,0.00264834
4957,0.00161537
4958,0.00142190
4959,0.08294129
4960,0.02349468
4961,0.01496514
4962,0.00122454
4963,0.00290010
4964,0.00228836
4965,0.00274802
4966,0.00113849
4967,0.00224826
4968,0.06995238
4969,0.01392703
4970,0.01009881
4971,0.00037105
4972,0.00507018
4973,0.00698044
4974,0.02830971
4975,0.01423301
4976,0.00661906
4977,0.00982495
4978,0.00674358
4979,0.00055298
4980,0.00448674
4981,0.00927456
4982,0.01476092
4983,0.00382638
4984,0.00208363
4985,0.03012834
4986,0.01225669
4987,0.01726571
4988,0.01449520
4989,0.01579723
4990,0.04817192
4991,0.00164854
4992,0.00051898
4993,0.00336252
4994,0.00615034
4995,0.00673859
4996,0.02125090
4997,0.00126602
4998,0.00124554
4999,0.00304397
5000,0.00089624
5001,0.00313487
5002,0.00606763
5003,0.00093308
5004,0.00955731
5005,0.00674205
5006,0.00906240
5007,0.00914356
5008,0.00165581
5009,0.00848396
5010,1.08611095
5011,0.00444838
5012,0.00369469
5013,0.01113769
5014,0.01603522
5015,0.00197620
5016,0.01835727
5017,0.00014062
5018,0.00113913
5019,0.08422147
5020,0.01004834
5021,0.01420332
5022,0.00669864
5023,0.00250687
5024,0.00116335
5025,0.03235686
5026,0.00307970
5027,0.00163943
5028,0.00030949
5029,0.00599847
5030,0.07214432
5031,0.00385306
5032,0.00358090
5033,0.01070054
5034,0.00666465
5035,0.00374435
5036,0.00656241
5037,0.00346102
5038,0.00148882
5039,0.00214779
5040,0.00166559
5041,0.01202484
5042,0.00441761
5043,0.00121566
5044,0.04878987
5045,0.00162628
5046,0.00814162
5047,0.00587746
5048,0.00346321
5049,0.02202405
5050,0.01756249
5051,0.01581690
5052,0.00401109
5053,0.01229496
5054,0.00145514
5055,0.00646976
5056,0.00257925
5057,0.00046822
5058,0.00374625
5059,0.01497354
5060,0.01065163
5061,0.00629585
5062,0.00030290
5063,0.62737724
5064,0.00293009
5065,0.00804961
5066,0.00647097
5067,0.00870155
5068,0.00028223
5069,0.00385554
5070,0.00735694
5071,0.00167242
5072,0.00117203
5073,0.00645086
5074,0.00831794
5075,0.00061620
5076,0.00632288
5077,0.00175242
5078,0.00798322
5079,0.01376841
5080,0.01186916
5081,0.01537185
5082,0.00344176
5083,0.12655622
5084,0.01005736
5085,0.03181155
5086,0.00197432
5087,0.00386683
5088,0.00658174
5089,0.00604944
5090,0.00826728
5091,0.00123329
5092,0.00145105
5093,0.00193584
5094,0.00860716
5095,0.00172597
5096,0.01539925
5097,0.00205139
5098,0.00284102
5099,0.00672907
5100,0.00237056
5101,0.00144337
5102,0.01217997
5103,0.01161541
5104,0.01806851
5105,0.00934529
5106,0.00777647
5107,0.01198648
5108,0.00332017
5109,0.00665583
5110,0.00351340
5111,0.03101736
5112,0.00984565
5113,0.00140789
5114,0.00154629
5115,0.00443869
5116,0.01423102
5117,0.00290359
5118,0.00343245
5119,0.00049708
5120,0.00857958
5121,0.00320136
5122,0.00362069
5123,0.00145211
5124,0.01386809
5125,0.00085613
5126,0.00155462
5127,0.00620284
5128,0.00693976
5129,0.01336790
5130,0.01174698
5131,0.02188225
5132,0.00858526
5133,0.00345816
5134,0.01012111
5135,0.00592551
5136,0.00166192
5137,0.00824118
5138,0.02273209
5139,0.00948800
5140,0.00082430
5141,0.00181825
5142,0.00991081
5143,0.00192464
5144,0.00224617
5145,0.02403697
5146,0.00841150
5147,0.00288916
5148,0.01545001
5149,0.01159779
5150,0.00376748
5151,0.00154151
5152,0.00862974
5153,0.00917506
5154,0.00219896
5155,0.00145293
5156,0.00225072
5157,0.00568506
5158,0.00876205
5159,0.01197926
5160,0.00289149
5161,0.00516988
5162,0.00127632
5163,0.00231882
5164,0.00350486
5165,0.00156283
5166,0.00213146
5167,0.00040589
5168,0.00692421
5169,0.00393480
5170,0.00802356
5171,0.00384140
5172,0.02140030
5173,0.00033256
5174,0.00399701
5175,0.00026282
5176,0.00090212
5177,0.01124775
5178,0.00209538
5179,0.00122462
5180,0.02253804
5181,0.00371327
5182,0.00728025
5183,0.00385798
5184,0.02273259
5185,0.00434918
5186,0.00236277
5187,0.00975996
5188,0.00182375
5189,0.00336164
5190,0.00379826
5191,0.01729556
5192,0.01868320
5193,0.00099438
5194,0.02235149
5195,0.00052984
5196,0.01285107
5197,0.02209977
5198,0.00266386
5199,0.01699791
5200,0.00400994
5201,0.00711848
5202,0.00279442
5203,0.00714258
5204,0.02051432
5205,0.00362821
5206,0.00100920
5207,0.00690888
5208,0.00653255
5209,0.00172814
5210,0.00112960
5211,0.00390927
5212,0.00225025
5213,0.00172753
5214,0.00995788
5215,0.00290219
5216,0.00122495
5217,0.00629567
5218,0.00182852
5219,0.01079151
5220,0.00188379
5221,0.00195761
5222,0.00009898
5223,0.00172504
5224,0.01721643
5225,0.00186752
5226,0.00326462
5227,0.00579762
5228,0.00083576
5229,0.02478742
5230,0.02005493
5231,0.00274865
5232,0.00210404
5233,0.00132434
5234,0.00709550
5235,0.00916937
5236,1.65382937
5237,0.00308474
5238,0.00012648
5239,0.00134345
5240,0.00252626
5241,0.00975241
5242,0.00308873
5243,0.00262058
5244,0.00091639
5245,0.00608512
5246,0.00313330
5247,0.01366958
5248,0.00749246
5249,0.01708180
5250,0.00745443
5251,0.01964777
5252,0.00117938
5253,0.01091661
5254,0.00170508
5255,0.00379898
5256,0.00105276
5257,0.01071578
5258,0.00172665
5259,0.00136633
5260,0.00157892
5261,0.00241834
5262,0.00172787
5263,0.00387828
5264,0.00280533
5265,0.01459139
5266,0.01552429
5267,0.00777555
5268,0.00341793
5269,0.00200888
5270,0.00127394
5271,0.00202615
5272,0.00342524
5273,0.00365595
5274,0.00092027
5275,0.00334045
5276,0.00163280
5277,0.01012863
5278,0.00170784
5279,0.00919666
5280,0.00104480
5281,0.00366355
5282,0.00339587
5283,0.01031340
5284,0.00571144
5285,0.00197543
5286,0.00341781
5287,0.02000901
5288,0.00142725
5289,0.00665860
5290,0.72557010
5291,0.00285764
5292,0.01181943
5293,0.01017688
5294,0.01074777
5295,0.05513086
5296,0.00821091
5297,0.00387784
5298,0.00163605
5299,0.00441244
5300,0.02294261
5301,0.08449606
5302,0.00119081
5303,0.00392183
5304,0.00113632
5305,0.01963687
5306,0.00245850
5307,0.21023692
5308,0.00396559
5309,0.00089767
5310,0.02964131
5311,0.01717573
5312,0.02544113
5313,0.00757246
5314,0.00144217
5315,0.00838652
5316,0.01255252
5317,0.00619004
5318,0.02170103
5319,0.00191649
5320,0.00187449
5321,0.00254751
5322,0.00148347
5323,0.00117864
5324,0.00072248
5325,0.00052655
5326,0.01246015
5327,0.01207959
5328,0.01676167
5329,0.00134208
5330,0.00216384
5331,0.02241403
5332,0.00947819
5333,0.00157236
5334,0.03010760
5335,0.03103535
5336,0.00636489
5337,0.01071329
5338,0.00743778
5339,0.00981561
5340,0.00093058
5341,0.00782326
5342,0.00334873
5343,0.00100459
5344,0.01071539
5345,0.01003800
5346,0.00399836
5347,0.00634371
5348,0.00294490
5349,0.00303042
5350,0.00399050
5351,0.00338520
5352,0.00144554
5353,0.02018955
5354,0.01399219
5355,0.00595758
5356,0.00786444
5357,0.00128157
5358,0.06991862
5359,0.01477724
5360,0.00344177
5361,0.00382312
5362,0.00321430
5363,0.00094425
5364,0.00126463
5365,0.02919918
5366,0.00107840
5367,0.02746312
5368,0.00690563
5369,0.00399967
5370,0.00131919
5371,0.00149583
5372,0.00052485
5373,0.03836653
5374,0.02645755
5375,0.00383126
5376,0.00934254
5377,0.02900395
5378,0.00915254
5379,0.00708214
5380,0.00218819
5381,0.01538316
5382,0.00824632
5383,0.01332073
5384,0.00340687
5385,0.00869473
5386,0.01153671
5387,0.00476219
5388,0.00619384
5389,0.01684143
5390,0.03001983
5391,0.01985085
5392,0.00158910
5393,0.00157339
5394,0.01128837
5395,0.00628721
5396,0.01022294
5397,0.00164820
5398,0.01526760
5399,0.27595313
5400,0.01363530
5401,0.02118357
5402,0.02299028
5403,0.01774604
5404,0.00140671
5405,0.02220998
5406,0.01203220
5407,0.00346295
5408,0.00422367
5409,0.01491317
5410,0.01184098
5411,0.00962783
5412,0.00105388
5413,0.01637215
5414,0.00353155
5415,0.00320116
5416,0.00162245
5417,0.02458676
5418,0.01409339
5419,0.00306132
5420,0.01140154
5421,0.00922043
5422,0.01805866
5423,0.00076132
5424,0.00171759
5425,0.00118271
5426,0.00777626
5427,0.00898899
5428,2.22727523
5429,0.00374417
5430,0.00367643
5431,0.00106289
5432,0.00095237
5433,0.00681550
5434,0.00320178
5435,0.01048683
5436,0.00082762
5437,0.00254610
5438,0.00354341
5439,0.00667378
5440,0.00399545
5441,0.00182582
5442,0.00672284
5443,0.01517201
5444,0.00671588
5445,0.00613575
5446,0.01171513
5447,0.00312173
5448,0.01425019
5449,0.00253205
5450,0.57817162
5451,0.00148848
5452,0.00126476
5453,0.02838740
5454,0.01407924
5455,0.01527621
5456,0.00139088
5457,0.73120758
5458,0.00401167
5459,0.00339882
5460,0.00898627
5461,0.05178266
5462,0.00150988
5463,0.02748299
5464,0.00213738
5465,0.00780473
5466,0.00117828
5467,0.00392826
5468,0.00187027
5469,0.04451886
5470,0.00128306
5471,0.04741433
5472,0.00394748
5473,0.01171900
5474,0.00136851
5475,0.01385125
5476,0.00187265
5477,0.00876846
5478,0.00320017
5479,0.01211478
5480,0.04120361
5481,0.00684585
5482,0.03608302
5483,0.00387754
5484,0.00621000
5485,0.00118001
5486,0.04271454
5487,0.00126026
5488,0.00378614
5489,0.00132431
5490,0.00443269
5491,0.02365586
5492,0.00370656
5493,0.01869760
5494,0.00738478
5495,0.00131022
5496,0.00208834
5497,0.01350233
5498,0.00719476
5499,0.00350493
5500,0.01700427
5501,0.11331373
5502,0.00134202
5503,0.00650859
5504,0.00616616
5505,0.00192935
5506,0.00052857
5507,0.00177935
5508,0.00311228
5509,0.01395504
5510,0.00144190
5511,0.00376780
5512,0.00098777
5513,0.00119957
5514,0.00106154
5515,0.00995674
5516,0.01891747
5517,0.17255543
5518,0.00193273
5519,0.00119457
5520,0.00019900
5521,0.00190349
5522,0.00643258
5523,0.00062739
5524,0.00697689
5525,0.00381538
5526,0.00352720
5527,0.00620815
5528,0.00171257
5529,0.01556483
5530,0.00507941
5531,0.00570457
5532,0.00389743
5533,0.00352323
5534,0.00778726
5535,0.00957569
5536,0.00115904
5537,0.00168087
5538,0.00133466
5539,0.00378558
5540,0.00131688
5541,0.00207789
5542,0.02364645
5543,0.00683000
5544,0.02984408
5545,0.03861348
5546,0.59912606
5547,0.01233169
5548,0.00803813
5549,0.00695433
5550,0.00010112
5551,0.00058907
5552,0.00326795
5553,0.00711572
5554,0.00086441
5555,0.00281600
5556,0.01399062
5557,0.00141667
5558,0.00680259
5559,0.00199660
5560,0.00983397
5561,0.00947269
5562,0.00829834
5563,0.00823095
5564,0.00028214
5565,0.00980927
5566,0.00767400
5567,0.00312852
5568,0.00563490
5569,2.20984526
5570,0.00378065
5571,0.00383751
5572,0.02610013
5573,0.00387514
5574,0.00269358
5575,0.02211745
5576,0.00060663
5577,0.00998827
5578,0.00951404
5579,0.00427317
5580,0.00603396
5581,0.02288966
5582,0.00847618
5583,0.00256109
5584,0.00369101
5585,0.01372113
5586,0.00674084
5587,0.00374404
5588,0.00724654
5589,0.01626719
5590,0.00389814
5591,0.00176577
5592,0.00352617
5593,0.00651065
5594,0.00195775
5595,0.00126739
5596,0.01987325
5597,0.00837225
5598,0.02003779
5599,0.00115372
5600,0.00960819
5601,0.00144473
5602,0.00049630
5603,0.00361005
5604,0.00628429
5605,0.01163816
5606,0.00247819
5607,0.00846543
5608,0.00019397
5609,0.01935900
5610,0.00265520
5611,0.01010993
5612,0.00143917
5613,0.00144042
5614,0.00252098
5615,0.00415472
5616,0.00183951
5617,0.00906533
5618,0.00383038
5619,0.00655248
5620,0.00342388
5621,0.01169447
5622,0.00069252
5623,0.00391791
5624,0.01198229
5625,0.00665256
5626,0.00837410
5627,0.00638246
5628,0.00623114
5629,0.00363476
5630,0.15548276
5631,0.00124562
5632,0.01091847
5633,0.00335610
5634,0.00444683
5635,0.00170298
5636,0.00141849
5637,0.00941784
5638,0.00148432
5639,0.01737536
5640,0.00210247
5641,0.00336144
5642,0.01802113
5643,0.00224909
5644,0.04216007
5645,0.01650113
5646,0.01064316
5647,0.00455278
5648,0.01268530
5649,0.01380512
5650,0.00635404
5651,0.02018609
5652,0.01093385
5653,0.01218138
5654,0.00269890
5655,0.00351188
5656,0.01381931
5657,0.00781118
5658,0.00210549
5659,0.00070434
5660,0.00695360
5661,0.00371299
5662,0.00614859
5663,0.00172671
5664,0.00637891
5665,0.00291720
5666,0.00710427
5667,0.00597042
5668,0.00646524
5669,0.00121179
5670,0.00430177
5671,0.00018296
5672,0.00903111
5673,0.00365394
5674,0.00812972
5675,0.00248739
5676,0.00229146
5677,0.00323514
5678,0.00761157
5679,0.01014184
5680,0.00541519
5681,0.01961193
5682,0.00204181
5683,0.00036236
5684,0.01436106
5685,0.01012963
5686,0.00102672
5687,0.01656272
5688,0.01999819
5689,0.01072987
5690,0.00976237
5691,0.00191558
5692,0.02387329
5693,0.01192912
5694,0.00819170
5695,0.00356964
5696,0.00696140
5697,0.01525108
5698,0.00379238
5699,0.27335636
5700,0.00126565
5701,0.00153982
5702,0.00696496
5703,0.00383231
5704,0.01016352
5705,0.00108253
5706,0.00679862
5707,0.00161777
5708,0.00145251
5709,0.00951066
5710,0.00909081
5711,0.00819288
5712,0.47362870
5713,0.00829628
5714,0.00609460
5715,0.02044150
5716,0.00033990
5717,0.00026479
5718,0.01767404
5719,0.00155403
5720,0.01298064
5721,0.00071036
5722,0.00168444
5723,0.00341167
5724,0.00658575
5725,0.00059407
5726,0.00368773
5727,0.01098495
5728,0.02557852
5729,0.00182094
5730,0.00149567
5731,0.02263117
5732,0.00218155
5733,0.01016975
5734,0.00796166
5735,0.00186960
5736,0.00130834
5737,0.01204094
5738,0.00384527
5739,0.00658123
5740,0.00732361
5741,0.02635451
5742,0.00347537
5743,0.00228446
5744,0.00266577
5745,0.00324843
5746,0.00678233
5747,0.00078737
5748,0.00959977
5749,0.01270517
5750,0.00168722
5751,0.00096119
5752,0.03758187
5753,0.00077567
5754,0.00111331
5755,0.02211762
5756,0.00210350
5757,0.00153018
5758,0.00304419
5759,0.01265900
5760,0.00113920
5761,0.00127557
5762,0.00932881
5763,0.00126090
5764,0.00136889
5765,0.00142486
5766,0.02593490
5767,0.00095651
5768,0.00023698
5769,0.00138646
5770,0.00259283
5771,0.01071519
5772,0.00391034
5773,0.00284624
5774,0.00228395
5775,0.00082361
5776,0.00764599
5777,0.00622651
5778,0.00069692
5779,0.00439635
5780,0.00112061
5781,0.00080927
5782,0.00576570
5783,0.00367326
5784,0.01083076
5785,0.01428419
5786,0.00365479
5787,0.01034705
5788,0.03248201
5789,0.00401280
5790,0.01341158
5791,0.00853250
5792,0.02232086
5793,0.02902385
5794,0.00274408
5795,0.00015950
5796,0.00293302
5797,0.00193950
5798,0.00587485
5799,0.00853677
5800,0.00356556
5801,0.00152992
5802,0.01619204
5803,0.00025428
5804,1.28268066
5805,0.00481846
5806,0.00179507
5807,0.00212382
5808,0.01433204
5809,0.00813366
5810,0.00862768
5811,0.01222970
5812,0.00380243
5813,0.00710726
5814,0.00656672
5815,0.00316235
5816,0.00063073
5817,0.01211288
5818,0.00133934
5819,0.00055944
5820,0.00372031
5821,0.00725128
5822,2.26843134
5823,0.00226598
5824,0.00431596
5825,0.00128945
5826,0.00372706
5827,0.00291114
5828,0.00114176
5829,0.00263504
5830,0.00785982
5831,0.00668789
5832,0.01746752
5833,0.00373553
5834,0.00147033
5835,0.00092785
5836,0.00327368
5837,0.01340549
5838,1.41644136
5839,0.00078661
5840,0.00679796
5841,0.02636716
5842,0.95986350
5843,0.00143685
5844,0.02139928
5845,0.00206768
5846,0.04972467
5847,0.02289427
5848,0.00097554
5849,0.00701771
5850,0.00636302
5851,0.00404708
5852,0.00245563
5853,0.00875162
5854,0.00391324
5855,0.00680034
5856,0.00338267
5857,0.00078468
5858,0.00319061
5859,0.01812468
5860,0.00165653
5861,0.00081779
5862,0.01003376
5863,0.00191092
5864,0.00254276
5865,0.00103433
5866,0.02427056
5867,0.00650253
5868,0.00129236
5869,0.00197047
5870,0.00093193
5871,0.00115279
5872,0.00184959
5873,0.00158508
5874,0.00339512
5875,0.01272024
5876,0.02482718
5877,0.07767204
5878,0.00096458
5879,0.00666512
5880,0.01230862
5881,0.00289962
5882,0.00040577
5883,0.01896426
5884,0.00677048
5885,0.01074731
5886,0.00354884
5887,0.00037356
5888,0.01496484
5889,0.01379976
5890,0.14134240
5891,0.00339972
5892,0.01420754
5893,0.00013971
5894,0.00172324
5895,0.00382011
5896,0.01410218
5897,0.00998564
5898,0.00748189
5899,0.00359433
5900,0.00402865
5901,0.00178512
5902,0.00376887
5903,0.00241066
5904,0.01038363
5905,0.00105576
5906,0.00385625
5907,0.01246736
5908,0.00629020
5909,0.01442690
5910,0.00201467
5911,0.00857549
5912,0.00923241
5913,0.00110254
5914,0.00110627
5915,0.05398071
5916,0.01291298
5917,0.00272708
5918,0.00097202
5919,0.00624045
5920,0.19773167
5921,0.00959730
5922,0.00138352
5923,0.00852310
5924,0.00608710
5925,0.00632079
5926,0.00126015
5927,0.00218621
5928,0.00422734
5929,0.00344780
5930,0.00324132
5931,0.00433166
5932,0.01884545
5933,0.01982687
5934,0.02955233
5935,0.00618786
5936,0.00642009
5937,0.00643004
5938,0.00137176
5939,0.01967552
5940,0.00384532
5941,0.01085537
5942,0.00309784
5943,0.00721688
5944,0.00474248
5945,0.00165471
5946,0.00401190
5947,0.00155807
5948,0.06985001
5949,0.00852723
5950,0.00145179
5951,0.00277246
5952,0.00150080
5953,0.00184210
5954,0.00307875
5955,0.00991584
5956,0.01086587
5957,0.00141207
5958,0.00809170
5959,0.00331132
5960,0.00658183
5961,0.01210474
5962,0.00329997
5963,0.00156156
5964,0.00673805
5965,0.01395667
5966,0.00342355
5967,0.00160095
5968,0.00100987
5969,0.01527790
5970,0.00192711
5971,0.03295758
5972,0.00330354
5973,0.01646997
5974,0.00385496
5975,0.00094108
5976,0.00378370
5977,0.01712784
5978,0.00211415
5979,0.00926240
5980,0.00116812
5981,0.01142960
5982,0.01663763
5983,0.09063897
5984,0.00136003
5985,0.01479832
5986,0.00770761
5987,0.00071368
5988,0.00101950
5989,0.00167555
5990,0.00164664
5991,0.00082044
5992,0.00218126
5993,0.00665717
5994,0.03302374
5995,0.01221487
5996,0.00026247
5997,0.00127704
5998,0.00137335
5999,0.00366803
6000,0.00786709
6001,0.00172133
6002,0.00119699
6003,0.02411091
6004,0.00348401
6005,0.00176471
6006,0.00658488
6007,0.54427374
6008,0.00334268
6009,0.01087623
6010,0.00728221
6011,0.00403701
6012,0.00374140
6013,0.25471874
6014,0.00654033
6015,0.00973707
6016,0.00860683
6017,0.00299323
6018,0.00241394
6019,0.02492757
6020,0.02106529
6021,0.01798358
6022,0.00378662
6023,0.00626389
6024,0.00130705
6025,0.00380430
6026,0.02331931
6027,0.00246938
6028,0.00377253
6029,0.00107199
6030,0.00662959
6031,0.00133509
6032,0.02374581
6033,0.00607759
6034,0.00368983
6035,0.01982695
6036,0.00178145
6037,0.00202199
6038,0.00625146
6039,0.00171701
6040,0.00522467
6041,0.00987669
6042,0.01510354
6043,0.00766310
6044,0.00158958
6045,0.01266864
6046,0.02427771
6047,0.00284651
6048,0.00127672
6049,0.01932557
6050,0.01986826
6051,0.00649754
6052,0.03328711
6053,0.00593676
6054,0.00965576
6055,0.00198318
6056,0.00242065
6057,0.01229435
6058,0.00020644
6059,0.53692388
6060,0.00164219
6061,0.00225412
6062,0.05175680
6063,0.00142366
6064,0.00688317
6065,0.01996698
6066,0.00027628
6067,0.01995352
6068,0.00919296
6069,0.00386002
6070,0.00376645
6071,0.01289502
6072,0.00739530
6073,0.00150772
6074,0.00171950
6075,0.00380652
6076,0.00109565
6077,0.00855476
6078,0.00359712
6079,0.00103901
6080,0.00851838
6081,0.02333583
6082,0.02996179
6083,0.01257387
6084,0.01384423
6085,0.00923297
6086,0.01466741
6087,0.02423010
6088,0.00125270
6089,0.00137228
6090,0.00373147
6091,0.00151132
6092,0.00356400
6093,0.00329257
6094,0.01177522
6095,0.02106598
6096,0.01050860
6097,0.02684457
6098,0.01193010
6099,0.00185983
6100,0.00366795
6101,0.00079347
6102,0.00361024
6103,0.00600740
6104,0.00845377
6105,0.00864211
6106,0.00274940
6107,0.00403397
6108,0.00366211
6109,0.01160363
6110,0.00957535
6111,0.02851384
6112,0.01448171
6113,0.00336437
6114,0.00153346
6115,0.00369786
6116,0.00281457
6117,0.01163184
6118,0.00376849
6119,0.00018732
6120,0.03219906
6121,0.01428354
6122,0.00078298
6123,0.00203266
6124,0.08930706
6125,0.00050221
6126,0.00201428
6127,0.00874882
6128,0.00180072
6129,0.00836524
6130,0.00127418
6131,0.00799456
6132,0.00661888
6133,0.00155436
6134,0.00235412
6135,0.00099459
6136,0.02401987
6137,0.00118019
6138,0.01368833
6139,0.00865470
6140,0.00202748
6141,0.08079236
6142,0.00158401
6143,0.00115593
6144,0.00390411
6145,0.01368316
6146,0.00391361
6147,0.00614580
6148,0.00309313
6149,0.00636204
6150,0.00952891
6151,0.01311049
6152,0.00919398
6153,0.00155086
6154,0.00657811
6155,0.00336199
6156,0.00072941
6157,0.00060724
6158,0.00186150
6159,0.01204578
6160,0.00164264
6161,0.00056899
6162,0.01294197
6163,0.02745051
6164,0.00120778
6165,0.00674005
6166,0.00170995
6167,0.00234716
6168,0.00346357
6169,0.00602872
6170,0.01064806
6171,0.03349422
6172,0.00141737
6173,0.00766255
6174,0.00040879
6175,0.00379203
6176,0.01223814
6177,0.00381119
6178,0.00331988
6179,0.00954372
6180,0.03298083
6181,0.00249542
6182,0.00793859
6183,0.00881503
6184,0.01349028
6185,0.00116949
6186,0.00048437
6187,0.00345357
6188,0.00638840
6189,0.00233304
6190,0.00189253
6191,0.00059869
6192,0.00115011
6193,0.00288175
6194,0.01036466
6195,0.00326748
6196,0.00034516
6197,0.00626695
6198,0.02006938
6199,0.00368531
6200,0.00691431
6201,0.00148638
6202,0.00137581
6203,0.00380812
6204,0.00795620
6205,0.00740365
6206,0.00027936
6207,0.01602117
6208,0.00235645
6209,0.00429932
6210,0.00370279
6211,0.00673686
6212,0.56706736
6213,0.00664900
6214,0.00714103
6215,0.00316990
6216,0.01374659
6217,0.00632422
6218,0.01738301
6219,0.00064300
6220,0.00227145
6221,0.00336344
6222,0.01030976
6223,0.00351949
6224,0.00756080
6225,0.02376783
6226,0.00334102
6227,0.00360721
6228,0.01319982
6229,0.00087988
6230,0.00354504
6231,0.00312670
6232,0.00363877
6233,0.01318132
6234,0.00647437
6235,0.00200210
6236,0.01158111
6237,0.00805645
6238,0.00288452
6239,0.00275355
6240,0.00947840
6241,0.00156677
6242,0.00065161
6243,0.02613058
6244,0.00513347
6245,0.04907207
6246,0.00209839
6247,0.00298372
6248,0.00153051
6249,0.00738072
6250,0.00039915
6251,0.01801850
6252,0.01260106
6253,0.00554221
6254,0.00395292
6255,0.01442551
6256,0.00159995
6257,0.00130289
6258,0.00135038
6259,0.00093120
6260,0.01054230
6261,0.00275567
6262,0.00841574
6263,0.02445772
6264,0.00347196
6265,0.00114475
6266,0.00153618
6267,0.00689398
6268,0.00287806
6269,0.00313710
6270,0.00147877
6271,0.02221065
6272,0.00368004
6273,1.26409798
6274,0.01320995
6275,0.00335445
6276,0.01094020
6277,0.00641029
6278,0.01055616
6279,0.02394444
6280,0.00643687
6281,0.00084342
6282,0.01226316
6283,0.01250325
6284,0.00256844
6285,0.00875095
6286,0.00118427
6287,0.00470055
6288,0.00164655
6289,0.11649768
6290,0.00355985
6291,0.00413115
6292,0.02906537
6293,0.00132240
6294,0.00071033
6295,0.00108434
6296,0.00717778
6297,0.00141669
6298,0.00157260
6299,0.03051189
6300,0.00423086
6301,0.00390583
6302,0.01490066
6303,0.00680910
6304,0.00257703
6305,0.00019260
6306,0.00112606
6307,0.00396692
6308,0.00870023
6309,0.02484470
6310,0.00145213
6311,0.85186097
6312,0.01679243
6313,0.00722650
6314,0.00591997
6315,0.00110627
6316,0.00618760
6317,0.00656551
6318,0.00124813
6319,0.00104391
6320,0.05323155
6321,0.00138279
6322,0.00147397
6323,0.00035357
6324,0.00240060
6325,0.00244200
6326,0.00165573
